,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30
1289,AQD20746@N,20.13515278439823,9.779931352421997,22.43631310261517,14.382251988855879,10.64286647175335,16.68341230707282,10.64286647175335,25.312763500386346,4.027030556879646,21.2857329435067,25.888053579940582,13.806961909301643,5.465255755765234,18.696927585512643,11.79344663086182,32.21624445503717,24.449828381054996,2.588805357994058,17.83399246618129,27.038633739049054,0.02335807103542268,0.023927334170613337,0.023639249356474285,0.024527758241209178,0.023579511808117216,0.02326582811144008,0.024046948275992176,0.02371137524348902,0.023487877302617446,0.023559363242566748,0.02331321411396114,0.02375270907985213,0.024060001635842074,0.023574767509561154,0.023636231461437104,0.023712928286371483,0.023101586950566664,0.023841748085195565,0.023299733024892626,0.022977871998634557,0.023073711507421765,0.023582583694288166,0.023047140404139035,0.025497914461817945,0.024056070014607175,0.0236114034817552,0.023821598393768177,0.02420202977198783,0.02418231159500183,0.024906087963838728
1290,AGM75126@N,23.90209013293437,13.65833721881964,32.72309958675539,21.056603212346946,13.942885910878383,14.227434602937125,14.79653198705461,26.747577053521795,6.260071225292335,25.609382285286824,36.42223258351904,12.804691142643412,3.983681688822395,20.202957136170717,15.081080679113352,32.154002202637905,36.1376838914603,6.544619917351078,19.064762367935746,36.42223258351904,0.02429269655174288,0.02384791485122697,0.023713630207696127,0.023461236322795054,0.023470471561086698,0.024559723954688095,0.023024701644771113,0.023774604725504037,0.024110224606030472,0.02259496135228975,0.023508345585161742,0.02365704561333684,0.024129709584402605,0.0233669778652698,0.024240169130076372,0.02439808137838272,0.024486753115096387,0.02396989928895846,0.024232718648149493,0.0243412301275493,0.023868698755781088,0.024365108721917578,0.02380002312365695,0.02306951723679487,0.023607595310174152,0.02367112489360668,0.024531263939118503,0.023675053786141098,0.023719840084094515,0.02396198597575724
1291,AJA91196@N,22.278737097835425,10.41603292885812,31.537433034598198,19.096060369573223,15.045380897239507,17.070720633406363,12.730706913048815,27.776087810288324,3.4720109762860405,24.30407683400228,31.826767282622036,14.177378153167998,6.654687704548244,18.228057625501712,17.3600548814302,34.7201097628604,26.32941657016914,4.918682216405224,22.857405593883097,32.11610153064587,0.02383043021278195,0.02457114201091747,0.023734648903352563,0.02370227768816273,0.023956470943309164,0.0241908684387297,0.02313688294527192,0.02377168597222223,0.02397904286699737,0.022418625490973773,0.023567081056518155,0.023785322971242574,0.024280665120624153,0.022760077396112948,0.022925454019603695,0.024501206100047752,0.023481903893276018,0.02307814710865695,0.024627130181965304,0.02390527906314608,0.023428416875200798,0.023550319037639912,0.024188866895123628,0.023402970085488122,0.0235541000127908,0.023832039690302856,0.023782730158735214,0.02276981298823925,0.023933333696919003,0.024018820151811324
1292,AJA91207@N,22.278737097835425,10.41603292885812,31.537433034598198,19.096060369573223,15.045380897239507,17.070720633406363,12.730706913048815,27.776087810288324,3.4720109762860405,24.30407683400228,31.826767282622036,14.177378153167998,6.654687704548244,18.228057625501712,17.3600548814302,34.7201097628604,26.32941657016914,4.918682216405224,22.857405593883097,32.11610153064587,0.02383043021278195,0.02457114201091747,0.023734648903352563,0.02370227768816273,0.023956470943309164,0.0241908684387297,0.02313688294527192,0.02377168597222223,0.02397904286699737,0.022418625490973773,0.023567081056518155,0.023785322971242574,0.024280665120624153,0.022760077396112948,0.022925454019603695,0.024501206100047752,0.023481903893276018,0.02307814710865695,0.024627130181965304,0.02390527906314608,0.023428416875200798,0.023550319037639912,0.024188866895123628,0.023402970085488122,0.0235541000127908,0.023832039690302856,0.023782730158735214,0.02276981298823925,0.023933333696919003,0.024018820151811324
1293,AJA91217@N,22.278737097835425,10.41603292885812,31.537433034598198,19.096060369573223,15.045380897239507,17.070720633406363,12.730706913048815,27.776087810288324,3.4720109762860405,24.30407683400228,31.826767282622036,14.177378153167998,6.654687704548244,18.228057625501712,17.3600548814302,34.7201097628604,26.32941657016914,4.918682216405224,22.857405593883097,32.11610153064587,0.02383043021278195,0.02457114201091747,0.023734648903352563,0.02370227768816273,0.023956470943309164,0.0241908684387297,0.02313688294527192,0.02377168597222223,0.02397904286699737,0.022418625490973773,0.023567081056518155,0.023785322971242574,0.024280665120624153,0.022760077396112948,0.022925454019603695,0.024501206100047752,0.023481903893276018,0.02307814710865695,0.024627130181965304,0.02390527906314608,0.023428416875200798,0.023550319037639912,0.024188866895123628,0.023402970085488122,0.0235541000127908,0.023832039690302856,0.023782730158735214,0.02276981298823925,0.023933333696919003,0.024018820151811324
1294,YP_009113025@N,22.278737097835425,10.41603292885812,31.537433034598198,19.096060369573223,15.045380897239507,17.070720633406363,12.730706913048815,27.776087810288324,3.4720109762860405,24.30407683400228,31.826767282622036,14.177378153167998,6.654687704548244,18.228057625501712,17.3600548814302,34.7201097628604,26.32941657016914,4.918682216405224,22.857405593883097,32.11610153064587,0.02383043021278195,0.02457114201091747,0.023734648903352563,0.02370227768816273,0.023956470943309164,0.0241908684387297,0.02313688294527192,0.02377168597222223,0.02397904286699737,0.022418625490973773,0.023567081056518155,0.023785322971242574,0.024280665120624153,0.022760077396112948,0.022925454019603695,0.024501206100047752,0.023481903893276018,0.02307814710865695,0.024627130181965304,0.02390527906314608,0.023428416875200798,0.023550319037639912,0.024188866895123628,0.023402970085488122,0.0235541000127908,0.023832039690302856,0.023782730158735214,0.02276981298823925,0.023933333696919003,0.024018820151811324
1295,QBP43256@N,22.87018653016781,14.865621244609075,30.588874484099446,17.438517229252955,12.292725259965197,17.438517229252955,13.15035725484649,26.872469172947174,5.145791969287757,24.0136958566762,35.4487891217601,8.29044261718583,5.717546632541953,20.297290545523932,14.29386658135488,29.159487825963957,32.59001580548913,4.574037306033562,17.438517229252955,34.305279795251714,0.02497126442700447,0.024610597013230606,0.023130843776757334,0.024222119303099168,0.02367661132644589,0.024352137294820938,0.023147304272178863,0.023673335487078114,0.023896238665312174,0.02353846796452964,0.023444866781746853,0.023253683455112202,0.023413273712219882,0.023261768490770315,0.02369389970301611,0.02439381975022625,0.02307425819501869,0.023714838594840408,0.024439594151865092,0.02437618302424939,0.023363447352406617,0.023804289213355426,0.02384491945914295,0.023188286518650264,0.023732882987321426,0.02367132675253515,0.024463952551510675,0.02308513799114382,0.02359398958790474,0.025089330569408982
1296,AHX25902@N,20.523820143920467,10.117376127284738,23.703566926781384,13.008055020794663,10.695511905986722,17.055005471708558,11.273647684688708,23.992634816132377,4.62508622961588,22.25822748002642,27.172381598993294,12.71898713144367,5.203222008317865,18.211277029112527,12.71898713144367,30.641196271205203,25.148906373536345,2.6016110041589324,18.211277029112527,26.016110041589325,0.023466569635756666,0.02415256774639057,0.02362253092349991,0.024604568175253628,0.023604525383600233,0.023325818439022362,0.023621776102836018,0.02360958698206833,0.024207928416450232,0.02371627553512733,0.022639154382828094,0.02383745841831955,0.02380353809356082,0.02301376972157143,0.023780849147569547,0.02362648030296085,0.02309238924840388,0.02422821885544171,0.023357245506795122,0.02284364943133742,0.023030573063242066,0.02366908685600699,0.023368418956412337,0.02492512858918043,0.024278887704889198,0.02342577982138503,0.02357049750106459,0.024106224515064903,0.024257059750339226,0.024145553442629055
1297,APY23605@N,20.677303767084624,10.05146710899947,23.836336287055886,14.3592387271421,10.625836658085154,16.369532148941992,11.48739098171368,24.41070583614157,4.30777161814263,21.251673316170308,26.708184032484304,13.497684403513574,5.169325941771156,18.092640796199046,11.774575756256523,31.015955650626935,24.123521061598726,2.584662970885578,17.805456021656205,26.420999257941464,0.023528966209193886,0.02403276327442324,0.02344752862639104,0.024576867583061508,0.023473687573650554,0.02346328091378904,0.024175418745622387,0.0237438854585621,0.023552784505894875,0.023498397453953743,0.023443697516764905,0.023835969260525003,0.024155649870026715,0.02355846852940109,0.023655170171128642,0.023635295089316256,0.022942232968099763,0.02388575735330062,0.023420502779690683,0.02300599621666019,0.02319973939429693,0.023407631944822222,0.02324093745125082,0.025384123043379454,0.024128475813130525,0.02346792262438568,0.02376202988405453,0.024255449658590725,0.024219505867606017,0.024717089676184776
1298,AHB73989@N,15.902789496949593,11.075156971089894,23.00224909380209,15.334832729201393,11.075156971089894,13.914940809830894,11.359135354963994,23.28622747767619,5.679567677481997,21.58235717443159,24.990097780920788,14.482897577579093,5.395589293607897,20.44644363893519,12.779027274334494,30.953643842276886,24.990097780920788,2.271827070992799,15.334832729201393,26.409989700291288,0.023850528538782334,0.024606535058944546,0.02320200264513499,0.023663155528204076,0.02422360904440219,0.023021320434803958,0.024750047442024085,0.023926707049988078,0.023595999150809628,0.023278056811188653,0.022892713504228016,0.02359259201448432,0.023612303031422074,0.02335730775446352,0.024255402358489848,0.02448358945892183,0.023104492157565538,0.024635936818210222,0.024192499652837974,0.023228235730884082,0.023372038837997156,0.023392988552611616,0.02427685700354778,0.023818336879078392,0.024520227009914342,0.023058918194803477,0.024240420526553536,0.02400488884870342,0.02466953834680447,0.025194367740095935
1299,QCQ19876@N,26.228430409102312,11.65708018182325,24.188441377283244,18.6513282909172,12.531361195459993,18.068474281826038,15.154204236370225,28.851273450012542,6.99424810909395,22.731306354555336,38.176937595471145,11.94850718636883,3.2056970500013935,24.188441377283244,15.154204236370225,37.59408358637998,30.89126248183161,3.2056970500013935,18.359901286371617,36.136948563652076,0.024027129214449525,0.02399341225139874,0.02335988577723329,0.02407905094837217,0.023063670768140997,0.023533131079465665,0.02281721764233832,0.023593636757842637,0.023943103495330537,0.02338918922640028,0.023444740914265412,0.02322305855867238,0.023505469898804525,0.02363215726398128,0.023959639168470687,0.024019476727680886,0.02402484128454894,0.02344337398813019,0.023397502062983435,0.024374534377965204,0.023676289621313802,0.023826417729633904,0.0242788684743831,0.02275799114781859,0.02310566174036902,0.023629551179891767,0.023427477048425877,0.023138176863052085,0.023734196194045425,0.02417414404901012
1300,QCQ19822@N,26.30770377092831,11.69231278707925,24.553856852866424,18.415392639649816,12.861544065787173,18.123084819972835,15.200006623203024,28.938474148021143,7.30769549192453,22.215394295450572,38.292324377684544,11.69231278707925,3.2153860164467933,24.261549033189443,15.492314442880005,37.70770873833058,30.69232106608303,3.2153860164467933,18.123084819972835,36.83078527929963,0.024016849698117744,0.023864863472136368,0.023384082918237053,0.023975491272849193,0.02305318701496081,0.02351819613295774,0.02283835725791969,0.023576946967279362,0.024092559137215027,0.023412026899545527,0.023456077103544016,0.023081865287773857,0.023422742689188206,0.02355057351256823,0.02379664073903059,0.0239671806829074,0.02410117324117614,0.02353533254788156,0.02331185358743049,0.024494952067669214,0.023722205789032287,0.0236434011230592,0.024337292521092627,0.022721965388924483,0.023134133262741708,0.02345205340857055,0.023354496426115954,0.02302628792335606,0.023825480058343982,0.024023912191393663
1301,QCQ19864@N,25.39504771529194,11.967781107206546,23.643665114237322,18.389517311073472,12.843472407733854,18.097620210897706,15.76244340949155,28.605915817225405,7.589324604570005,22.184179613358477,38.23852012302579,11.675884007030778,3.502765202109233,23.935562214413093,15.470546309315779,38.53041722320157,31.232989718807328,3.2108681019334635,17.805723110721935,36.48713752197118,0.0239837198578638,0.024011163714075016,0.02346724047987335,0.024093334510142693,0.02305796563531162,0.023469002306422404,0.022840350234880277,0.023479621700253448,0.02396699075672151,0.023461281518368616,0.02346967401949879,0.023175559504298213,0.023416442748709364,0.023586810473681892,0.02377199593303015,0.023970891015551363,0.024112395218283292,0.023455319601768467,0.023319749807304356,0.024371168271819992,0.02360606049644271,0.023776852690923445,0.024367722626312826,0.022745122328428465,0.02309748527006471,0.023562740233483936,0.023375706797252618,0.023219589942269785,0.02383815451215264,0.024032787619040805
1302,QCQ19804@N,25.304525170140828,12.215977668343848,23.559385503234562,18.614823113666816,12.797690890645935,18.033109891364727,15.415400391005331,28.503947892802312,7.2714152787761,22.105102447479343,37.520502838484674,11.63426444604176,3.1994227226614838,24.14109872553665,15.415400391005331,38.68392928308885,30.830800782010662,3.1994227226614838,18.033109891364727,36.64793300503154,0.02394499718458168,0.023978593730643927,0.023440447793644976,0.024218840165125464,0.023096143203851036,0.023512831993615046,0.02291889690111721,0.023547411374646793,0.024021758535393928,0.02353677093707536,0.02350043055328977,0.023162213680747633,0.023452194547784997,0.0236836424374661,0.023878387357087187,0.02395536007693892,0.0240860137570303,0.023483132519814126,0.023439762665204512,0.02440506512934907,0.02371033019919311,0.02381685793094114,0.02438241775606067,0.02268702259043917,0.02316370615795092,0.02363379190336034,0.023421107812738075,0.023090451889670106,0.023878940376805026,0.024095867687389447
1303,AXE71621@N,24.379022999421792,11.339080464847346,29.765086220224283,22.394683918073508,11.339080464847346,20.97729885996759,16.158189662407466,22.961637941315875,6.803448278908407,25.512931045906527,35.71810346426914,15.874712650786284,6.23649425566604,22.961637941315875,14.173850581059181,31.465948289951385,34.86767242940559,5.953017244044856,22.67816092969469,33.73376438292085,0.024574312513473456,0.024247573613276358,0.02325170377553492,0.024321762511358248,0.023729211561588557,0.02453488289369512,0.023652637872192583,0.023586920764840442,0.02370259603452616,0.023688393520309447,0.0233780393406508,0.02349931676654111,0.023758975712047537,0.024145198875897132,0.02390004231562763,0.02335851344621383,0.02389165433546563,0.022893660130255098,0.02438779546440347,0.024437341612426895,0.02325430716673399,0.02457411056946035,0.0245679729722981,0.02342165184028154,0.023337724251833145,0.02370619987788928,0.02434580764230499,0.023869592541338157,0.023644723878580805,0.02486036457777164
1304,APU51865@N,20.085687848601264,10.042843924300632,23.242010224810034,14.059981494020883,10.616720719974953,16.642427074555332,10.903659117812115,24.67670221399584,4.017137569720252,21.80731823562423,26.111394203181643,13.773043096183724,5.4518295589060575,18.364057461578298,11.764474311323596,32.13710055776202,23.528948622647192,2.582445580534448,17.790180665903975,26.685270998855962,0.023460361502655073,0.02392309123682941,0.023708293208633834,0.02459758886274237,0.023678472428560512,0.023299454251180653,0.02403564414651715,0.023680332127682276,0.02348625581492174,0.023576621167092353,0.023240550236436668,0.023820597396850357,0.024161455119504297,0.02362654566325977,0.02372326415413703,0.023749873031133795,0.02307696746118807,0.023832999446228277,0.023425575803499923,0.023149318906095194,0.02312326262230167,0.023612019633383798,0.02305400615515724,0.025359301394343264,0.024123347434682866,0.023539184493883945,0.023840346527531392,0.02417353777154306,0.02412770740031007,0.02485562676455307
1305,AFY11698@N,18.13063101924069,10.76506216767416,25.49619987080722,13.881264374106152,10.198479948322888,15.014428812808696,11.614935496701067,23.796453212753406,3.966075535458901,22.09670655469959,25.779490980482855,13.597973264430516,5.099239974161444,18.980504348267598,12.464808825727975,28.895693186914848,23.796453212753406,2.549619987080722,18.69721323859196,25.779490980482855,0.02373370190913211,0.02397061703735385,0.023766934744280807,0.024584438487848664,0.023523136372673305,0.023261979310813048,0.024086409117393327,0.02382789835626012,0.024026767467532125,0.02360809856336572,0.023096462948365957,0.02407263574356332,0.024947828229867384,0.023534214614521324,0.024345951811594647,0.023990815969683416,0.022987406787539584,0.024307627334861154,0.02357479153119048,0.02306616265976242,0.023255614264260857,0.02430716865020681,0.02324915727723807,0.025442961127469958,0.024363027496282254,0.02329855304658913,0.02364595592801465,0.024027810737874234,0.024209036007841564,0.024595726790983923
1306,QCQ19972@N,26.704937422989985,12.19138447571282,24.092497892480097,17.706534595678143,12.481655534658364,17.996805654623685,15.674637183059339,29.02710589455433,7.256776473638583,22.64114259775238,38.025508721866174,11.901113416767277,2.9027105894554333,23.51195577458901,14.80382400622271,37.15469554502955,31.059003307173136,3.1929816484009765,18.28707671356923,35.70334025030183,0.024038682175906073,0.023936275511575476,0.02341636830823507,0.024174351358038977,0.023059571351804704,0.023594352883827528,0.02278605338306322,0.023596447919148698,0.023978657742952283,0.023484270727364344,0.023581568762311763,0.023330209879938328,0.023514490353171907,0.023595593020015525,0.02394498350030295,0.024114563836505867,0.0241098201617539,0.023716035178449304,0.023491540989613702,0.02438863650952919,0.0236197640243765,0.02385544029988052,0.024342267350762427,0.022786524918049136,0.02319120095962192,0.023569184858907112,0.023285383318257802,0.023227569967298363,0.02385320070908561,0.02414593109470829
1307,AFY11707@N,17.88023356690301,10.78490278638594,25.54319080986144,13.90684832981345,10.217276323944576,15.042101254696181,11.636342480047988,23.840311422537344,3.9733852370895573,22.137432035213248,25.82700404108212,13.339221867372084,5.108638161972288,19.015486491785737,12.77159540493072,28.665136353288947,24.124124653758024,2.554319080986144,18.731673260565056,26.110817272302803,0.02379238507796489,0.023927865095059904,0.023742994981934915,0.02458077393384422,0.02346973855725102,0.023241223183073693,0.024071290582358205,0.02382212433928265,0.0239830576917914,0.023568457372674045,0.02312342709756504,0.02404361301854472,0.02492054275024586,0.023476628299662787,0.024324722729015952,0.023933868482336716,0.022972244472442855,0.02431627921708308,0.023574759357085976,0.023036017856159875,0.02321673684452383,0.024289560243312976,0.02320968683261836,0.025465001852854226,0.02437465718854155,0.023243943141225208,0.023642499440178016,0.02399308754346095,0.024256520500462758,0.024573061096761793
1308,AHX25965@N,19.874669256357528,10.369392655490884,23.043094789979744,12.961740819363607,10.369392655490884,17.282321092484807,11.233508710115125,23.907210844603984,4.320580273121202,22.178978735355503,27.0756363782262,12.67370213448886,5.184696327745442,18.146437147109047,12.385663449614112,31.3962166513474,25.059365584102974,2.592348163872721,18.146437147109047,26.499559008476705,0.023529897711226756,0.02415585083906838,0.023653582810478135,0.024627598409491733,0.02360716847427701,0.023404062776592554,0.02361270784994756,0.023602310005449004,0.02424310062132565,0.02371062937095807,0.022642156454439413,0.02386371389747672,0.02390478980352574,0.023042934650349352,0.02375204355503841,0.02368129280808186,0.023134670502125445,0.024191687841505893,0.023374691028543962,0.022984337431412115,0.023037400856515563,0.023725284532812047,0.023384604811020115,0.024911850321359067,0.02441315442029544,0.023560170435120438,0.023621975893568615,0.024158797165436053,0.024303240646858845,0.02412560920095325
1309,AQD20755@N,20.115447794306192,10.057723897153096,22.70171965357413,13.793449916095675,10.919814516909076,16.667085315282275,10.919814516909076,25.00062797292341,4.023089558861239,21.839629033818152,25.86271859267939,13.793449916095675,5.459907258454538,18.103903014875574,12.069268676583716,32.18471647088991,24.42590089308609,2.586271859267939,18.103903014875574,26.15008213259805,0.023414261853318134,0.023991606815924056,0.023578164800390718,0.024541423249080093,0.02355561020088352,0.023361097637637458,0.02404680684875197,0.02371162933454846,0.023561561913129955,0.02342260600147755,0.023270075118721402,0.023922847663874848,0.02413877524956714,0.023595110095262422,0.023720475800321703,0.023579409978667167,0.02313934829598367,0.023789550441754403,0.023406950152364388,0.023117411301136315,0.02311508298096852,0.02358986843647896,0.023038997927342954,0.025364996747415824,0.024018013178215898,0.023473976398465206,0.023960881422547622,0.02425281766916508,0.024121450146437944,0.024835652421506527
1310,AIG54295@N,23.11699437209973,9.246797748839892,23.98388166105347,12.714346904654851,10.980572326747371,15.026046341864824,13.003309334306097,23.69491923140222,3.756511585466206,21.961144653494742,27.740393246519673,13.58123419360859,4.623398874419946,18.78255792733103,13.003309334306097,28.607280535473414,27.16246838721718,2.889624296512466,17.337745779074798,23.405956801750975,0.023097303272211454,0.024064871223027407,0.023663310504711987,0.02444097632148962,0.023808394388830346,0.02360728965805729,0.024035810827945824,0.023476665661977612,0.024358863783606664,0.023166001326005256,0.022449254343089822,0.023669859558153036,0.02432389599623405,0.023771133399316118,0.02371470174221725,0.023798464650936983,0.022852266925932927,0.023866719415163953,0.02335958255968447,0.022856624410561938,0.02339208417580692,0.023740534235521173,0.023372216264274853,0.02494619713945806,0.02413447185032578,0.023496314286123667,0.023589063248750947,0.023621112455074776,0.023676236182567204,0.02468735054169614
1311,AGK89914@N,26.554727063336482,11.964217687876877,24.512055750772138,18.675852000588296,12.547838062895261,17.800421438060717,15.17412975047799,28.597398375900827,7.295254687729803,22.1775742506986,37.93532437619498,11.964217687876877,3.7935324376194974,23.63662518824456,15.465939937987182,38.22713456370417,31.223690063483556,3.2099120626011133,17.800421438060717,35.892653063630625,0.023953381498360512,0.023926828133835353,0.023475122372397537,0.024125674900299113,0.02303274898700186,0.023350657556740234,0.02294413018741134,0.023603240730665526,0.023994900503953052,0.023329753598235067,0.023365162265620184,0.022964763720642243,0.02348953446975886,0.023643164993846433,0.023820303460442067,0.02396873959968962,0.02399149039355106,0.023520246290134175,0.023522504845563525,0.024433884259986202,0.023655209530723156,0.023964502403958043,0.024266429594485252,0.022806664613857257,0.023115678282071804,0.02359516783719374,0.023275113474872475,0.023110191026856453,0.023821469165584176,0.024123153793071596
1312,AGZ48831@N,22.83980776821047,11.698438125180973,23.95394473251342,20.054465357453097,10.86283540195376,15.040849018089823,11.97697236625671,21.447136562831783,4.178013616136062,21.447136562831783,28.41049258972522,16.71205446454425,4.735082098287537,23.11834200928621,17.26912294669572,27.29635562542227,25.903684420043582,3.063876651833112,13.926712053786872,25.903684420043582,0.024615789395700187,0.02489043558569504,0.023064636708424364,0.023922074974223804,0.024156180630797525,0.02400082379869428,0.02310623060828906,0.02384217781300836,0.023712328920443206,0.02385457376592862,0.024020100400440704,0.023777488453779784,0.024660538944895016,0.02330042420121258,0.02327757714857572,0.024239598647158897,0.024184575442222366,0.02430114397783286,0.024110254232170357,0.023578289845474425,0.02353712704512628,0.0246373919494384,0.024822673552164835,0.023951068535609694,0.024843982098861954,0.02427078569169335,0.023580371914369312,0.023531254298017723,0.024147170660320485,0.025528689683693387
1313,APV46157@N,19.877048428803977,9.79448763158457,22.75778008515238,14.691731447376853,10.65870712848909,16.708243606820734,10.65870712848909,24.774292244596264,4.0330243188877635,21.31741425697818,26.502731238405303,13.827511950472333,5.473390147061965,18.436682600629776,11.81099979102845,32.84034088237179,24.19814591332658,2.5926584907135624,17.860536269360097,26.790804404040145,0.02341011014662619,0.023917518305557838,0.02354400007858083,0.02455557060069847,0.02347399069914984,0.023426400265081904,0.024069803243099715,0.023583712740262563,0.023460003414650144,0.023499297641845298,0.023301612017622132,0.023909159265771886,0.024077258176688276,0.023651653893743803,0.02367450997646863,0.02362067071958755,0.022986107858110467,0.023648183951261063,0.023362595879157434,0.023090213875685738,0.02316668010115643,0.023457018957466835,0.023152641874008558,0.02541794115736325,0.024039033820046303,0.023470763557502935,0.023767288888525938,0.024201393201020098,0.024137767331252825,0.02485393272716663
1314,APU51847@N,20.08874072376534,9.757388351543165,22.671578816820883,13.775136496296234,10.618334382561681,15.497028558333263,10.905316392901184,24.393470878857915,4.591712165432078,21.523650775462865,25.82838093055544,14.636082527314748,5.165676186111088,18.653830672067816,12.91419046527772,30.994057116666525,25.25441690987643,2.582838093055544,18.366848661728312,26.115362940894943,0.023555447048385362,0.02434440998625393,0.02347494925343258,0.02457607576171693,0.02359539870701025,0.023250735956366758,0.02387048915983253,0.023656598285395847,0.023738434016418994,0.023701552001210092,0.023012054485443526,0.024003491806722205,0.023995354001071775,0.023507082797703353,0.02357782350620114,0.023953142869322843,0.02303611019449413,0.02405249013509309,0.023134409907068464,0.02307328446087737,0.023351488519705824,0.023801776620587634,0.023215333716196867,0.025313822398155765,0.024252124650844614,0.023540278778485503,0.02398640164940447,0.024130261734479814,0.023891966311237745,0.02442520094137565
1315,QBP43268@N,24.900465558236846,13.989025594515082,29.09717323659137,17.3463917371987,11.471000987502368,14.828367130185987,14.828367130185987,24.900465558236846,4.756268702135128,22.662221463114435,34.1332224506168,12.590123035063574,5.315829725915731,19.584635832321116,12.869903546953875,29.37695374848167,30.21629528415258,4.476488190244826,19.304855320430814,31.615197843604086,0.02501681947403441,0.024975775646133982,0.02392607472891673,0.023729185968431835,0.023405630797603428,0.024556975092244984,0.023752748854228962,0.023358812589044552,0.024249715675431934,0.02395260851680607,0.023255983493308076,0.024152932060963264,0.02428540435806831,0.02366736665508449,0.023685953508329152,0.02406501945066212,0.023883228842087025,0.024128541056481188,0.02406591392632912,0.02507384686346211,0.02343312445956742,0.02426668208730742,0.02338090345371727,0.023554448050493282,0.023732335484201585,0.024121437062843754,0.0243431700344618,0.02382128535462346,0.023891308629477827,0.0244862559353527
1316,QCQ19828@N,25.72623075476986,11.98608478347232,23.97216956694464,18.417642472164786,12.86311537738493,18.709986003468988,15.201863627818552,28.357322536507684,7.016244751300871,22.510451910423626,38.29700260085058,11.693741252168117,3.2157788443462323,23.67982603564044,15.494207159122755,38.58934613215479,31.280757849549715,3.2157788443462323,18.12529894086058,36.83528494432957,0.023931103976440833,0.024016719481851145,0.023451881136046404,0.02403170766362727,0.02300951943339799,0.02330995286074169,0.022841479179432158,0.023567706906604032,0.024014424653156796,0.023437703119884103,0.02343826559692165,0.023163165043618,0.02341677696864206,0.0235116905746591,0.023768491429390713,0.02387422918447053,0.02416796341318792,0.02339579460314213,0.02343033672360665,0.024310902104206018,0.023640429454062285,0.023767514116931305,0.02433971127135176,0.022694267133730996,0.023135340081477926,0.023563629390400468,0.023426048260717935,0.023131963169903083,0.023893273445082054,0.023974478319112192
1317,ATO98132@N,22.83176559205707,11.972755127542122,23.945510255084244,19.76896776873234,10.859010464514947,15.035552950866851,11.972755127542122,21.718020929029894,3.8981063205951094,20.882712431759515,28.957361238706525,16.149297613894024,4.73341481786549,22.553329426300277,16.706169945407613,28.957361238706525,25.33769108386821,3.0627978233247286,14.20024445359647,26.17299958113859,0.024270134882594222,0.024892304064910192,0.023104836342931215,0.023775501614098218,0.02428300208363686,0.023859858793165156,0.02305097700357915,0.024073957075580892,0.023662438692804433,0.024096616654197246,0.02406485253038741,0.024087257909613875,0.024581609124427625,0.0232267248158461,0.02355462633452629,0.02407668744882799,0.02406414944541721,0.02455531034008888,0.02372315750288948,0.023579865749774644,0.023371161945937878,0.024750788021607895,0.024728489192662968,0.024125862312404902,0.024958474733323487,0.024174607178220092,0.02374867587236457,0.023597103968625785,0.023987757555509585,0.02553704505325222
1318,ATO98145@N,26.4259322457258,10.79769274556538,20.45878625475546,19.03803720928633,10.513542936471556,17.333138354723374,11.365992363753032,22.447834918412237,4.262247136407387,19.60633682747398,30.119879763945537,15.344089691066593,4.830546754595039,20.174636445661633,14.775790072878943,26.994231863913452,30.40402957303936,3.4097977091259097,14.491640263785117,27.84668129119493,0.02491917764624031,0.024865265276808178,0.02269176846781341,0.023426288067536414,0.024162987805626014,0.02317962993141373,0.02332471663347653,0.02402209673926231,0.023646410664810835,0.023208756306353353,0.023583950358114537,0.02372738569115954,0.02423552415477353,0.02251689250666438,0.023753251768778492,0.02472538423178279,0.023887596636358137,0.024159579702413406,0.023507418623514895,0.023124108746130384,0.023194285591714797,0.02443799180649157,0.024642972068635933,0.024125868725250046,0.024535519753665913,0.024372247322999224,0.023699174031329994,0.023402599751546793,0.023510536623661305,0.025260805271847406
